id,itjuzi_id,name,position,weibo,brief,address,company,school,intustry
1193,233,张涵,红点投资Redpoint Ventures 投资经理,http://weibo.com/2870095574,Redpoint Ventures 投资经理，关注早期T.M.T投资，清洁技术及新材料。,"上海,静安区",,清华大学,"互联网 , 移动互联网 , 环保能源 , 文化娱乐体育 , 硬件"
1194,234,田溯宁,宽带资本CBC 创始人,,"田溯宁博士是通信行业内深孚众望创业者和企业管理者，并在海外投融资管理方面拥有丰富的经验，深受海内外业界同仁、投资者及行业主管部门的认可与信任。在创立CBC之前，田溯宁博士是中国网通控股公司的创始人和首席执行官，并任重组后的中国网络通信集团公司副总经理、党组成员；公司上市后并任上市公司总裁 (CEO)，后兼任副董事长。田溯宁博士同时还担任电讯盈科副董事长在加入中国网通之前，田溯宁博士是亚信公司的CEO及创立者之一。亚信公司是中国第一家互联网技术提供商，在田溯宁博士的带领下，亚信公司于1998年在美国NASDAQ上市。

田溯宁博士在联想、万事达卡等多家国际国内著名企业中担任董事，同时还多家海内外金融机构中兼任重要职务，并受邀成为为全球最大并购基金KKR两名亚洲顾问之一。2007年，田溯宁博士在中国第一家股权投资行业协会—天津股权投资基金协会出任主席一职。田溯宁博士1988年在中科院获得生态学硕士学位，并与1992年于德州理工大学获得自然资源管理博士学位。","北京,朝阳区","亚信联创 , 中国网通 , 电讯盈科",中科院,"互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
1195,251,于立峰,纪源资本GGV 合伙人,,"于立峰 (Bruce Yu)先生在企业管理、直接投资和资本运作岗位上具有近20年的工作经验。曾在江西铜业股份有限公司负责江西铜业的资产重组和香港上市工作，担任江西铜业董事会秘书处处长。

1999年起于先生开始从事风险投资事业, 曾任上海科技投资股份有限公司监事,总裁助理兼投资部经理, 主持和参与了涉及光电子, 生物和环保领域的多个项目的投资。

于先生毕业于上海复旦大学管理学院，MBA；是美国伊利诺大学香槟分校商学院(Business School of the University of Illinois at Urban-Champaign)的访问学者。于先生具有高级机械工程师和高级经济师资格。

于立峰先生于2008年加入纪源资本，现担任纪源资本（GGV Capital）合伙人，纪源科星人民币基金管理合伙人；主要负责节能环保和现代农业领域的投资。

于立峰先生现在还担任四川新力光源董事、安洁士石油技术公司董事、源森红花茶油公司董事。","上海,静安区",江西铜业,"复旦大学 , 美国伊利诺伊大学","环保能源 , 农业"
1196,252,卓福民,纪源资本GGV 合伙人,http://weibo.com/1866723285,"卓福民 (Fumin Zhuo)先生现为纪源资本(GGV Capital)合伙人和思格资本集团(SIG Capital)创始合伙人。

在创建SIG之前, 在2002-2005年期间, 卓福民担任祥峰(Vertex)中国投资公司的董事长及CEO, 并带领祥峰中国投资公司成长为中国最活跃和出色的基金管理公司之一, 曾先后投资了展讯(NASDAQ: SPRD), 天融信等高科技项目, 并促使掌上灵通(NASDAQ: LTON), 金融界(NASDAQ: JRJC)等数家企业在海外成功上市。

1995-2002年期间, 卓福民先后担任上海实业控股有限公司(HKSE: 363)董事总经理, 行政总裁(CEO), 副董事长, 主要的投资包括光明乳业(SSE: 600597), 上海家化(SSE: 600315), 联华超市(HKSE: 980), 中芯国际(NYSE: SMI), 南洋酒店管理有限公司(上海四季酒店的业主), 携程网(NASDAQ: CTRP), 白马广告(HKSE: 100)等。目前上海实业控股有限公司仍是香港恒生综合指数和中信标普30指数成分股。

1987-1995年期间, 卓福民在上海市政府经济体制改革办公室工作, 曾任处长, 主任助理。

卓福民毕业于上海交通大学, 后又获复旦大学经济学硕士学位, 他在基金管理, 直接投资, 资本运作及政府和企业的管理岗位上有38年的工作经验。","上海,静安区",祥峰投资,"复旦大学 , 上海交通大学","互联网 , 移动互联网"
1197,269,陈科屹,险峰华兴 创始合伙人,http://weibo.com/1722621350,"陈科屹是险峰华兴创始合伙人，专注于早期投资。

陈科屹1996年07月至2001年07月在北京大学上学，大学期间曾任北大登山队队长。2000年11月进入高阳科技有限公司，任项目经理/总裁助理。2002年5月进入易凯资本有限公司，任高级经理。2003年07月进入联办投资，任高级经理。2004年4月进入联创策源，任副总裁，2008年4月离职。2010年1月创立险峰华兴创业投资。","北京,朝阳区","联创策源 , 易凯资本 , 高阳科技",北京大学,"互联网 , 移动互联网"
1198,287,黄宇,"贝塔斯曼亚洲投资基金/Betafund 投资助理(已离职) , 启明创投 投资经理",http://weibo.com/1806635391,黄宇，启明创投投资经理，曾就职于贝塔斯曼亚洲投资基金、华兴资本，主要关注互联网。他持有北京大学金融系学士学位以及历史系学士学位。,"北京,朝阳区","华兴资本 , 贝塔斯曼",北京大学,"互联网 , 移动互联网 , 本地生活 , 电子商务 , 旅游"
1199,288,靳海涛,深圳市创新投资集团(深创投) 董事长,,"靳海涛2004年加入深圳市创新投资集团。华中理工大学工学硕士。
靳海涛先生是国家科技部科技经济专家委员会专家，拥有近30 年企业管理、投融资和资本市场运作经验，曾任深圳市赛格集团有限公司常务副总经理，上市公司赛格股份有限公司总经理，迄今直接管理过国内五家知名上市公司。
靳海涛先生曾在摩根斯丹利纽约总部接受高级培训并获证书，担任过全球策略投资基金驻中国特别代表。现兼任深圳市投资商会常务副会长、深圳市金融顾问协会执行副会长和温州市投资协会名誉会长。","广东,深圳",摩根斯坦利,华中科技大学,"互联网 , 移动互联网 , 制造业 , 本地生活 , 教育 , 金融 , 文化娱乐体育 , 硬件 , 电子商务"
1200,270,李祝捷,真格基金 投资合伙人,,李祝捷是真格基金投资合伙人、彩翼儿童美术馆联合创始人。此前他在通信行业呆了十来年时间，2007年参与MBO联合创始了深圳赛龙通信。,"北京,朝阳区",,"清华大学 , 明尼阿波利斯艺术设计学院","互联网 , 移动互联网 , 教育 , 文化娱乐体育"
1201,305,黄静静,鼎晖投资 投资经理,http://weibo.com/1742740333,黄静静于2007年加入鼎晖创投。已参与连锁经营、电子商务、医疗服务等领域多个项目的投资。之前曾就职于祥峰中国投资。,"北京,朝阳区",祥峰投资,"复旦大学 , 中欧国际工商学院","互联网 , 医疗健康 , 本地生活"
1202,306,张岚,鼎晖投资 投资经理,,张岚于2010年加入鼎晖创投。她曾就职于微软（中国）战略投资部，任投资经理，参与软件、互联网等多个领域的兼并投资项目及投资公司运营管理；之前曾就职于埃森哲公司能源组，任管理咨询顾问。,"北京,朝阳区","微软 , 埃森哲",,"互联网 , 移动互联网"
1203,320,刘伟杰,戈壁投资/戈壁合伙人 管理合伙人,,"刘伟杰先生是戈壁的创始合伙人，主要负责公司的运营及投资管理相关事务。

刘先生在亚洲地区拥有超过二十年的管理、投资和并购经验。在建立戈壁之前，刘先生是美商中经合集团董事总经理，任职期间投资了包括PT Satelit Palapa Indonesia等企业，并成功退出。刘先生亦曾担任美商中经合投资组合公司-亚洲汇商的首席财务官，在短短四个月内，刘先生为亚洲汇商奠定了其在北京与上海的运营，同时全面开展了兼并和收购的业务，刘先生也与时任亚洲汇商董事长的曹嘉泰先生共同规划完成了亚洲汇商与SESAMI.com的兼并。此外，刘先生在媒体行业亦经验丰富，他曾被香港的中国影视集团任命为董事，同时，他也是Paramount出版集团的财务顾问，并于1999年促成了Next Media对Paramount的反向收购。此前，刘先生亦担任过中国国际电视集团的财务顾问，并曾出任过海裕金融集团的副董事长与首席运营官和万泰集团的执行董事。早前，刘先生还曾在Baker & McKenzie的香港及美国办公室担任过执业律师。

刘先生毕业于香港大学，具有香港、美国加州、新加坡、英格兰和威尔士的从业资格并曾被中山大学授予了经济法、民法、刑法、国际法和法律总则的证书。刘先生亦曾任香港政府创新科技基金成员和评审委员。","北京,朝阳区",中经合集团,香港大学,"互联网 , 移动互联网"
1204,321,谢士骏,戈壁投资/戈壁合伙人 创始合伙人,,"谢士骏先生是戈壁的创始合伙人，任职于香港办公室，主要关注于在线广告及教育领域。

谢先生拥有超过12年风险投资领域从业经验，在加入戈壁之前，他是美商中经合投资经理，主要负责寻找、评价并推动对早期科技与媒体项目的投资。

谢先生毕业于卡内基-梅隆大学，拥有电子及计算机工程以及管理经济学双学位，并在斯坦福大学获取了工业工程硕士学位。谢先生目前担任亿动广告传媒（Madhouse）、悠易互通（Yoyi）和黄道科技(Zodiac)的董事。同时，他也是上海海外联谊会理事。","香港,湾仔区",中经合集团,"斯坦福大学 , 卡内基梅隆大学","互联网 , 移动互联网 , 教育"
1205,322,徐晨,戈壁投资/戈壁合伙人 合伙人,http://weibo.com/1644700760,"徐晨先生于2003年加入戈壁，任职于上海办公室，主要关注于无线、宽带应用、电子教育及数字电视领域。

徐先生拥有超过十年的风险投资及初创企业工作经验，他拥有IT、金融服务、房地产和建筑等领域的跨行业经验。在加入戈壁之前，他曾在点石投资咨询任投资代表，负者个人财务管理和投资咨询服务，并曾在国内领先的地理信息系统服务提供商城市通任职。

徐先生毕业于上海同济大学工程管理专业，后又先后获得英国约克大学的金融与经济硕士学位及约克大学的经济学证书。他目前是微软BizSpark创业顾问委员会成员，同时也是北京海淀区风险投资协会董事和中国教育投资协会董事。","北京,海淀区",,"同济大学 , 英国约克大学","互联网 , 移动互联网 , 教育"
1206,323,邱家睦,戈壁投资/戈壁合伙人 合伙人,,"邱家睦先生于2010年加入戈壁，管理新加坡办公室，并担任戈壁东南亚基金合伙人，主要关注于东南亚地区的投资。

邱先生在电信、媒体和技术(TMT)行业拥有17年的业务、产品开发以及公共服务经验，也曾经在美国硅谷组建创业公司，为中小企业提供高安全性的数字文件通信应用提供服务。在加入戈壁之前，邱先生曾担任过戈壁基金旗下新亚媒体公司的业务总监，任职期间，邱先生牵头为公司和新加坡星和集团达成内容集成与合拍战略协议，以及替公司争取成为新加坡通信局“光纤网络互动电视筹委会”的会员。此前，邱先生在2006年加入新加坡媒体发展局的互动数字媒体振兴办，该办公室是政府为推动本地新媒体产业而设立的5亿新元创投基金。在此期间，他帮助促成了中国科学院与新加坡国立大学合资的中新数字媒体研究院；同时也发掘和投资了数家在三维动漫、智能搜索以及混合媒体应用方面具有潜质的公司。 

邱先生毕业于美国加州伯克利大学计算机系，并拥有圣荷西州立大学颁发的MBA硕士学位，他同时也拥有美国联邦航空局飞行执照。","国外,",,"加州大学伯克利分校 , 圣荷西州立大学","互联网 , 移动互联网 , 文化娱乐体育"
1207,342,裴一凡,成为资本 合作合伙人,,裴一凡是成为资本的合作合伙人。,"上海,静安区",,,"互联网 , 移动互联网"
1208,324,蒋涛,戈壁投资/戈壁合伙人 合伙人,,"蒋涛先生于2008年加入戈壁，任职于上海办公室，并主要关注于国内互联网、旅游及电子商务领域。

在加入戈壁之前，蒋先生是中国最大在线旅游公司（在纳斯达克上市，并由Expedia控股管理）艺龙旅游网的网站和业务规划资深总监，他领导了50人的团队负责管理网站运营及产品计划。此前，他是中华网旗下艾昂科技（企业网站及IT服务提供商）的董事总经理，曾带领团队为通用电气（GE）、英迈国际（Ingram Micro）、西门子（Siemens）等国际500强企业和英国工商部，成功实施了基于网站技术的IT项目，从而在软件工程、项目管理、用户体验及网站产品管理等方面累积了丰富的经验。

蒋先生拥有复旦大学电子工程学士学位。","上海,浦东新区","中华网 , 艺龙",复旦大学,"互联网 , 移动互联网"
1209,359,刘一昂,"SIG海纳亚洲 副总裁 , 联创策源 副总裁(已离职)",http://weibo.com/1640544242,刘一昂曾就读于法国UTC大学，2008加入卓望公司担任产品拓展经理；2010年加入清科担任投资经理；2012年12月加入联创策源担任副总裁。,"北京,朝阳区",清科,,"互联网 , 移动互联网"
1210,341,沙烨,成为资本 执行董事,,"沙烨是成为资本执行董事，拥有美国Wesleyan大学的计算机硕士学位、上海交通大学的计算机本科学位。
沙先生曾在美国Portal软件公司负责所有应用软件的技术架构、产品需求、产品设计和版本计划。同时沙先生是Portal核心技术指导委员会的一员，负责公司整体技术方向。 在加入Portal之前，沙先生在美国American Management Systems公司为多家电信公司作技术咨询，包括为Verizon和BellSouth构架了它们下一代的面向对象的业务支撑系统。沙先生也曾在Informix Software担任资深产品研发工作。","上海,静安区",IBM,"上海交通大学 , 卫斯理大学","互联网 , 移动互联网"
1211,360,王逸,联创策源 副总裁,,王逸曾就读于上海大学，1994年加入德勤华永会计师事务所有限公司担任审计经理；2001年加入上海联创投资管理有限公司做投资经理；2004年担任艾捷尔投资咨询财务总监；2005年加入联创策源做财务副总裁。,"北京,朝阳区","德勤Deloitte , 永宣创投/上海联创 , 艾捷尔投资",上海大学,"互联网 , 移动互联网"
1212,377,闻凯,新电投资SingTel Innov8 投资经理,http://weibo.com/1725841644,闻凯是新电投资的投资经理，此前曾在美国联合技术、罗兰贝格咨询公司工作。,"上海,静安区",罗兰贝格,上海交通大学,"互联网 , 移动互联网"
1213,378,彭志坚,腾讯产业共赢基金/腾讯 董事总经理,http://weibo.com/1868384312,"彭志坚先生于2008年加入腾讯公司，任投资并购副总裁及腾讯产业共赢基金董事总经理，负责领导全公司的投资并购业务。
加入腾讯之前，彭先生任Google（谷歌）中国投资并购总监，负责Google在大中华地区的投资并购业务。彭先生是Google中国最早的雇员之一，曾经从零开始领导建立了Google在中国地区的代理商销售体系，使之成为Google在中国的最重要两个销售渠道之一。加入Google之前，彭先生在韩国汉城供职于三星集团总部，任三星集团全球战略经理。在职业生涯早期，彭先生主要在中国证券市场工作，曾任职于上海证券交易所等单位。
彭先生曾获得清华大学机械工程学士、北京大学光华管理学院经济学硕士、以及美国宾夕法尼亚大学沃顿商学院MBA学位。","北京,朝阳区","Google , 腾讯 , 三星","清华大学 , 北京大学 , 宾夕法尼亚大学","互联网 , 移动互联网"
1214,395,王军峰,德同资本 合伙人,,"王军峰先生2010年加入德同资本，现为公司合伙人。他带领着媒体与文化团队，也是北京中关村办公室负责人。王先生之前是涌金基团执行董事，天然气有限公司投资部总经理，清华创业投资董事会秘书，总裁助理。

王先生拥有BMBA学位，法学硕士，清华大学工程学士学位。","北京,朝阳区",,清华大学,"互联网 , 移动互联网 , 文化娱乐体育"
1215,396,陆宏宇,德同资本 运营合伙人,http://weibo.com/1737049422,"陆宏宇曾是中国投资网和惠卡网的创始人，他具有10余年互联网创业经验，在互联网行业拥有丰富的人脉关系和投资运营经验。陆先生还曾在2006-2007年间担任德同资本的Venture Partner。陆先生还曾就职于德勤会计师事务所（纽约和香港）、阿莫科石油、百胜餐饮等公司。

陆先生拥有University at Albany 硕士学位，他还是美国注册会计师。","上海,静安区",德勤Deloitte,纽约州立大学,"互联网 , 移动互联网 , 本地生活 , 文化娱乐体育 , 硬件 , 电子商务"
1216,413,左瑞,德同资本 投资经理,http://weibo.com/2243581975,"左瑞先生是德同资本的投资经理。加入德同前，左先生任职于腾讯公司，作为项目经理带领团队负责互联网游戏及软件的开发。

左先生拥有复旦大学的MBA学位，四川大学的通信工程硕士学位，并在东京大学交换学习2年。","四川,成都",腾讯,"复旦大学 , 四川大学 , 东京大学","互联网 , 移动互联网"
1217,431,张辉,乐搏资本 合伙人,http://weibo.com/2748106880,"张辉是乐搏资本的合伙人，现任创毅视讯公司创始人、CEO。获中国科技大学物理学学士，美国加州伯克利大学电子工程博士 2005年获得Berkeley工程学院杰出校友奖。曾获同一奖项的有Intel创始人Andy Groove，Unix 发明人Bill Joy等世界级IT大师。这是中国留学生第一次在Berkeley获得此项殊荣。 1999年底，年仅26岁的张辉博士回国共同创办中星微电子公司，获得GAP, DCM等著名风险投资公司的数千万美金的投资。2005年11月中星微成功在Nasdaq上市，成为第一家在纳斯达克上市的中国芯片设计公司。 2006年9月，张辉博士二次创业，创办北京创毅公司。 创毅公司是中国领先的移动互联网和无线宽带核心芯片及系统公司，提供CMMB手机电视芯片、第四代移动通信TD-LTE核心芯片、无线宽带“云管端”整体解决方案。目前正在酝酿在中国创业板上市。 张辉博士在2009年入选中组部首批“千人计划”人才，目前担任“千人计划”专家联谊会副会长，主管创业和产业推动，掌握数百家创业公司项目资源。","北京,海淀区",中星微电子,"中国科学技术大学 , 加州大学伯克利分校","互联网 , 移动互联网"
1218,448,许洪波,创新谷Innovalley 创始合伙人(已离职),http://weibo.com/1617493257,许洪波是创新谷的创始合伙人。华南理工大学教授、国家“核高基”科技重大专项总体组成员。此前曾在新西兰皇家科学院、 DMC Stratex Networks、Sun、BEA等工作。2008年创办广州欧竞信息科技有限公司并担任董事长。,"广东,广州","BEA , SunMicrosystems","华南理工大学 , 明尼苏达大学 , 奥克兰大学","互联网 , 移动互联网"
1219,414,杨洋,德同资本 分析师,,"杨洋女士目前是德同资本的分析师，负责项目的鉴别、筛选和评估新投资机会。加入德同之前，供职于四川信托有限公司，担任投资助理一职，协助经理进行项目的筛选和投资。

杨洋女士毕业于西南财经大学，获财务管理硕士学位。","四川,成都",,西南财经大学,"互联网 , 移动互联网 , 本地生活 , 文化娱乐体育 , 硬件 , 电子商务"
1220,450,余波,创新谷Innovalley 合伙人,http://weibo.com/1659194513,余波是创新谷合伙人及副总裁。余波此前是热酷副总裁，负责创建并管理热酷的智能手机游戏团队。再此前是新浪手机微博团队最早期的产品经理之一，先后负责智能手机客户端与移动开放平台。加入新浪之前曾任计算机世界传媒集团的互联网增值业务总监、网界网总经理。,"广东,深圳","新浪 , 计算机世界","北京大学 , 北京理工大学","互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
1221,449,肖旭,创新谷Innovalley 合伙人,http://weibo.com/1901329653,肖旭是创新谷合伙人及CEO。肖旭先生1995年加入华为技术有限公司，2001年离职加入港湾网络创业，任职市场部副总裁。2006年港湾网络被收购后重回华为公司工作，先后担任华为软件公司战略规划部部长 、创新中心主任、华为公司互联网业务部CSO（首席战略官）、HWS（云计算业务部）CEO等职。肖旭先生毕业于东南大学无线电工程系并拥有北京大学管理学学位。,"广东,深圳",华为,"北京大学 , 东南大学","互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
1222,467,许劲上,维西资本/Vcwill Capital 副总裁,http://weibo.com/1595536922,许劲上Jason 毕业于中央财经大学金融学院，获金融学士学位；国内目前少有的并购整合专业人士，曾创办传媒企业并高价出售；Jason在中国连锁消费、TMT行业领域有着丰富的并购整合操作经验，曾服务于华润雪花啤酒、央视市场研究、物美集团、海航商业等大型中国企业，Jason还致力于中国产业整合事业，积极筹备发起中国首支并购整合股权投资基金。,"北京,朝阳区","中央电视台 , 华润",中央财经大学,"互联网 , 移动互联网 , 本地生活 , 电子商务"
1223,468,张振清,亚信联创 总裁兼CEO,http://weibo.com/1941145163,"张振清于1984年毕业于清华大学计算机科学系，此后留学于美国德州Rice大学计算机科技专业和意大利比萨大学信息科学专业，获硕士学位。1989年至1999年间，张振清在美国硅谷的Blue Martini 软件公司、Hyperion Solutions, Inc., Arbor Software, Sun Microsystems等公司任职，1999年12月加盟原亚信集团，2005年4月正式升任原亚信CEO兼总裁，2009年12月，主导亚信集团股份有限公司和联创科技（南京）有限公司的合并，并成为亚新联创的总裁兼CEO。","北京,顺义区",SunMicrosystems,"清华大学 , 比萨大学","互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
1224,485,赵名玮,美国中经合集团 资深投资经理,,"赵名玮先生特别专注于在云计算、大数据和智能制造等技术领域的投资。他积极寻求海峡两岸之间的投资和商业机遇，特别是与台湾创意工场TMI在台湾的团队合作。

在加入中经合之前，赵先生是在纳斯达克上市公司Silicon Motion公司的软件工程师，该公司是多媒体半导体领域的公司，在那里他负责半导体和多媒体技术的空间技术的发展趋势分析。赵先生除了在技术方面的经验，曾在台湾汉友创投任实习投资经理，参与行业研究，寻找项目和建立财务模型。赵先生还曾在波士顿纽约梅隆资产管理公司实习，专注于基金投资的定量分析。

赵先生同时拥有卡内基－梅隆大学泰珀商学院的工商管理硕士学位和南加州大学电子工程硕士学位。","台湾,台北市",,"南加州大学 , 卡内基梅隆大学","互联网 , 移动互联网"
1225,503,苏君祥,赛富基金/赛富亚洲基金SAIF 合伙人,,苏君祥Jason So于2004年8月加入赛富，并担任赛富合伙人。此前曾担任AIG亚洲基建基金董事总经理、瑞士联合银行副总裁、大通银行等。,"香港,中西区","摩根大通 , AIG","香港大学 , 香港中文大学","互联网 , 移动互联网 , 制造业 , 本地生活 , 金融 , 文化娱乐体育 , 电子商务"
1226,486,金剑,美国中经合集团 高级投资经理,http://weibo.com/1587594134,"金剑先生负责互联网、新媒体、移动和其他TMT领域的投资。在加入中经合之前，他就职于中科招商投资管理公司，负责TMT与高新技术领域的投资。在中科招商期间，他主要负责项目筛选，谈判与执行等工作，并且负责了某无线视频传输公司、某户外媒体公司等项目的股权投资。

在加入中科招商之前，他任职于和君创业，专业从事管理咨询与投资咨询业务。他参与了四川九洲电子、积成电子、吉峰农机等项目工作。在此之前，他于2005至2008年在IBM担任技术工程师，并在IBM的工作经历中积累了大量技术与行业经验。

他持有北京师范大学计算机学士学位与GROUP-T鲁汶理工大学信息通信工程硕士学位。","北京,朝阳区","IBM , 中科招商",北京师范大学,"互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
1227,504,林和平,赛富基金/赛富亚洲基金SAIF 合伙人,,林和平是赛富基金的合伙人。此前曾担任瑞士信贷投行部副总裁、Sullivan & Cromwell律师事务所工作等。,"北京,朝阳区",瑞士信贷,"斯坦福大学 , 哈佛大学","环保能源 , 制造业 , 本地生活 , 电子商务"
1228,502,羊东,赛富基金/赛富亚洲基金SAIF 合伙人,http://weibo.com/1650416594,羊东是赛富基金合伙人。曾先后在美林证券及所罗门美邦香港投资银行部工作，1999年底进入软银中国任投资主管，2001年10月担任基金合伙人。,"北京,朝阳区","美银美林 , 软银Softbank","清华大学 , 南加州大学","互联网 , 移动互联网 , 制造业 , 本地生活 , 教育 , 文化娱乐体育 , 硬件 , 电子商务"
1229,521,胡炜,国富源投资 总经理,,胡炜是国富源投资的总经理。具有丰富的金融从业经验，先后在MorningStar、国元证券研究部等知名机构任数据研究员、研究员及研究总监等职务。熟悉研究和投资流程，善于管理投研团队。在国内和香港拥有较多上市公司资源。,"广东,深圳","MorningStar , 国元证券",,"互联网 , 移动互联网 , 文化娱乐体育"
1230,522,林宇,网秦 CEO,http://weibo.com/1738332633,林宇是网秦的董事长及CEO，,"北京,海淀区",,北京邮电大学,"互联网 , 移动互联网"
1231,539,黄荔,同创伟业 董事总经理,http://weibo.com/2712091912,黄荔，同创伟业创始合伙人、董事总经理。南开大学货币银行学硕士、金融学博士，长江全球CEO班。拥有10年投资银行资历，历任联合证券投资银行负责人兼营运管理总经理，公司证券发行内核小组组长。国信证券投资银行综合管理总经理，公司证券发行内核小组成员。南方证券投资银行项目经理。拥有12年以上的创投经验和投资管理经验。,"广东,深圳",国信证券,"南开大学 , 长江商学院","互联网 , 移动互联网 , 医疗健康 , 环保能源 , 制造业 , 本地生活 , 教育 , 金融 , 文化娱乐体育 , 硬件 , 农业 , 电子商务"
1232,540,丁宝玉,同创伟业 董事总经理,http://weibo.com/1894566354,丁宝玉，同创伟业董事总经理、合伙人。清华大学化工系本科、生物化学专业硕士，长江商学院EMBA。曾担任深圳市国成世纪创业投资公司总经理，1997年开始从事创投行业，国内最早的风险投资人之一，和行业有良好的合作关系。拥有15年以上创投经验和投资管理经验。,"广东,深圳",,"清华大学 , 长江商学院","医疗健康 , 环保能源 , 制造业 , 硬件"
1233,557,王勇(1),快创营 创始合伙人,http://weibo.com/1655559473,王勇，快创营创始合伙人，DeNA中国区总裁、天下网CEO。,"上海,静安区",DeNA,,"互联网 , 移动互联网"
1234,558,丁纯,华岩资本ChinaRock 董事总经理,,丁纯先生是华岩资本管理有限公司董事总经理。之前他从1997年开始在法拉轮资本公司工作，并于2003年晋升该公司管理委员会成员负责风险评估和风险套利业务。在进入哈佛商学院之前，丁先生就职于华尔街高盛集团。他1997年以优异成绩毕业获得哈佛大学MBA学位、并被授予“贝克学者”称号；他本科毕业于美国著名的梅德伯尔里学院，以优异成绩被选为全年级代表做毕业典礼致辞。,"上海,浦东新区",高盛,哈佛大学,"互联网 , 移动互联网 , 环保能源 , 制造业 , 金融"
1235,575,梁基岩,华威国际集团CID 合伙人,,梁基岩，合伙人，是华威集团投资审核委员会的成员，拥有超过20年的投资经验。在2004年加入华威以前，梁先生在中华开发工业银行下属的风险投资管理公司工作达14年，任执行副总裁；此前还曾在在惠普担任销售及市场部经理。,"台湾,台北市","HP惠普 , 中华开发工业银行","台北科技大学 , 台湾政治大学 , 台湾清华大学","互联网 , 移动互联网 , 硬件"
1236,576,杨光智,华威国际集团CID 合伙人,,"杨光智先生，合伙人，负责华威集团美国区域的投资业务。杨先生不仅为华威集团带来了专业的法律经验，也带来了美国的风险投资专业经验。他目前在美新半导体和Ooyala任董事。杨先生拥有美国密歇根大学学位及康奈尔大学法学博士学位。他是加州律师协会的成员，曾在Jones, Day, Reavis & Pogue律师事务所和常在国际法律事务所从事律师工作。","国外,",,"康奈尔大学 , 美国密歇根大学","互联网 , 移动互联网 , 本地生活 , 硬件 , 电子商务"
1237,593,蔡文胜,隆领投资4399/蔡文胜 创始人,http://weibo.com/1729853157,蔡文胜，4399创始人及董事长。2007年后开始进行网络投资，先后投资数十个优秀网站，成为中国著名的天使投资人。,"福建,厦门",4399,,"互联网 , 移动互联网"
1238,594,刘威,"奇虎360 360投资部负责人 , 中国平安/平安创新投资基金 总经理(已离职)",http://weibo.com/1619218331,刘威，360投资部门负责人，此前曾担任平安创新投资基金总经理、盛大资本投资总监、复星集团投资总监。,"上海,浦东新区","盛大 , 复星集团",上海对外经贸大学,"互联网 , 移动互联网 , 本地生活 , 金融 , 文化娱乐体育"
1239,610,丁承,亚商资本 管理合伙人,,丁承先生，亚商资本管理合伙人，在现代农业和先进制造业领域具有丰富的经验。泛亚策略和上海亚商创投营运总裁。武汉大学经济学学士，英国利物浦约翰茅斯大学MBA。曾任职于香港中国光大控股，从事股权投资，投资银行业务。作为亚商资本旗下两个基金泛亚策略和亚商创投的营运总裁，丁承先生负责过中航三鑫、福建圣农、天顺风能、宁波贝发等多个成功的境内外投资项目，非常熟悉海外资本市场，具备强而有效的投资实战能力。,"上海,长宁区",,武汉大学,"制造业 , 农业"
1240,611,朱海彤,亚商资本 管理合伙人,http://weibo.com/1400315071,朱海彤，亚商资本管理合伙人，在TMT和消费品领域具有丰富的经验。创业加速器总裁。复旦大学企业管理学士，美国卡耐基梅隆大学Tepper商学院 MBA。曾作为安海斯布希企业领导力委员会亚洲唯一成员 ，参与安海斯布希以7亿6千万美元收购哈尔滨啤酒；曾任职于LB投资，作为董事负责过北京创毅视讯、上海PPS网络电视等多个投资项目，并曾作为创始人创立过一家以体育为主题的社交网络门户网站和一家上海最大的公关和市场营销服务公司之一。非常熟悉境内外资本市场、对创业有着非常深入的理解，具备强而有效的投资实战能力。,"上海,长宁区",,"复旦大学 , 卡内基梅隆大学","互联网 , 移动互联网 , 本地生活 , 文化娱乐体育 , 硬件 , 电子商务"
1241,623,许盛渊,英特尔投资Intel Capital 董事总经理,,许盛渊(Richard Hsu)，英特尔投资中国区董事总经理。此前曾担任英特尔投资北美地区的投资经理；服务于德勤会计事务所、安然北美投资部等。,"北京,海淀区","英特尔 , 德勤Deloitte",芝加哥大学,"互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
1242,624,孙晓光,英特尔投资Intel Capital 投资总监,,孙晓光，英特尔投资中国区总监。加入英特尔投资之前，他在快速发展的中国媒体和技术公司担任首席财务官，负责融资和财务方面的管理工作。 孙先生曾服务于多家知名投资银行和跨国企业，从事资本市场运作，财务管理及并购等工作，包括JP 摩根、花旗集团、英博等。孙先生拥有美国麻省理工学院的材料科学和工程学学士学位及达特摩斯学院MBA学位。,"北京,朝阳区","花旗银行 , 摩根大通","麻省理工学院MIT , 达特茅斯学院","互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
